WARNING: Could not remove empty redirect log 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_8_full_wrapper_20260827_103133.stderr.log': Exception 
calling "Delete" with "1" argument(s): "The process cannot access the file 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_8_full_wrapper_20260827_103133.stderr.log' because it is 
being used by another process."
WARNING: Could not remove empty redirect log 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_8_full_wrapper_20260827_103133.stdout.log': Exception 
THERMAL gpu_temp_c=69 records=1052 errors=0
THERMAL gpu_temp_c=68 records=1052 errors=0
THERMAL gpu_temp_c=69 records=1052 errors=0
THERMAL gpu_temp_c=69 records=1052 errors=0
THERMAL gpu_temp_c=69 records=1052 errors=0
THERMAL gpu_temp_c=69 records=1052 errors=0
THERMAL gpu_temp_c=69 records=1052 errors=0
THERMAL gpu_temp_c=69 records=1052 errors=0
THERMAL gpu_temp_c=68 records=1056 errors=0
THERMAL gpu_temp_c=66 records=1056 errors=0
THERMAL gpu_temp_c=69 records=1056 errors=0
THERMAL gpu_temp_c=69 records=1056 errors=0
THERMAL gpu_temp_c=68 records=1056 errors=0
THERMAL gpu_temp_c=69 records=1056 errors=0
THERMAL gpu_temp_c=69 records=1056 errors=0
THERMAL gpu_temp_c=69 records=1056 errors=0
THERMAL gpu_temp_c=69 records=1056 errors=0
THERMAL gpu_temp_c=69 records=1056 errors=0
THERMAL gpu_temp_c=69 records=1056 errors=0
THERMAL gpu_temp_c=67 records=1060 errors=0
THERMAL gpu_temp_c=66 records=1060 errors=0
THERMAL gpu_temp_c=69 records=1060 errors=0
THERMAL gpu_temp_c=69 records=1060 errors=0
THERMAL gpu_temp_c=68 records=1060 errors=0
THERMAL gpu_temp_c=69 records=1060 errors=0
THERMAL gpu_temp_c=69 records=1060 errors=0
THERMAL gpu_temp_c=69 records=1060 errors=0
THERMAL gpu_temp_c=69 records=1060 errors=0
THERMAL gpu_temp_c=70 records=1060 errors=0
THERMAL gpu_temp_c=67 records=1064 errors=0
THERMAL gpu_temp_c=66 records=1064 errors=0
THERMAL gpu_temp_c=69 records=1064 errors=0
THERMAL gpu_temp_c=68 records=1064 errors=0
THERMAL gpu_temp_c=69 records=1064 errors=0
THERMAL gpu_temp_c=69 records=1064 errors=0
THERMAL gpu_temp_c=69 records=1064 errors=0
THERMAL gpu_temp_c=69 records=1064 errors=0
THERMAL gpu_temp_c=69 records=1064 errors=0
THERMAL gpu_temp_c=69 records=1064 errors=0
THERMAL gpu_temp_c=68 records=1068 errors=0
THERMAL gpu_temp_c=67 records=1068 errors=0
THERMAL gpu_temp_c=72 records=1068 errors=0
THERMAL gpu_temp_c=69 records=1068 errors=0
THERMAL gpu_temp_c=69 records=1068 errors=0
THERMAL gpu_temp_c=69 records=1068 errors=0
THERMAL gpu_temp_c=70 records=1068 errors=0
THERMAL gpu_temp_c=69 records=1068 errors=0
THERMAL gpu_temp_c=69 records=1068 errors=0
THERMAL gpu_temp_c=69 records=1068 errors=0
THERMAL gpu_temp_c=70 records=1068 errors=0
THERMAL gpu_temp_c=70 records=1068 errors=0
THERMAL gpu_temp_c=68 records=1072 errors=0
THERMAL gpu_temp_c=67 records=1072 errors=0
THERMAL gpu_temp_c=72 records=1072 errors=0
THERMAL gpu_temp_c=69 records=1072 errors=0
THERMAL gpu_temp_c=69 records=1072 errors=0
THERMAL gpu_temp_c=69 records=1072 errors=0
THERMAL gpu_temp_c=69 records=1072 errors=0
THERMAL gpu_temp_c=69 records=1072 errors=0
THERMAL gpu_temp_c=69 records=1072 errors=0
THERMAL gpu_temp_c=69 records=1072 errors=0
THERMAL gpu_temp_c=69 records=1076 errors=0
THERMAL gpu_temp_c=67 records=1076 errors=0
THERMAL gpu_temp_c=66 records=1076 errors=0
THERMAL gpu_temp_c=69 records=1076 errors=0
THERMAL gpu_temp_c=69 records=1076 errors=0
THERMAL gpu_temp_c=69 records=1076 errors=0
THERMAL gpu_temp_c=70 records=1076 errors=0
THERMAL gpu_temp_c=69 records=1076 errors=0
THERMAL gpu_temp_c=69 records=1076 errors=0
THERMAL gpu_temp_c=70 records=1076 errors=0
THERMAL gpu_temp_c=68 records=1080 errors=0
THERMAL gpu_temp_c=66 records=1080 errors=0
THERMAL gpu_temp_c=71 records=1080 errors=0
THERMAL gpu_temp_c=68 records=1080 errors=0
THERMAL gpu_temp_c=69 records=1080 errors=0
THERMAL gpu_temp_c=69 records=1080 errors=0
THERMAL gpu_temp_c=69 records=1080 errors=0
THERMAL gpu_temp_c=69 records=1080 errors=0
THERMAL gpu_temp_c=69 records=1080 errors=0
THERMAL gpu_temp_c=69 records=1080 errors=0
THERMAL gpu_temp_c=68 records=1084 errors=0
THERMAL gpu_temp_c=66 records=1084 errors=0
THERMAL gpu_temp_c=71 records=1084 errors=0
THERMAL gpu_temp_c=68 records=1084 errors=0
THERMAL gpu_temp_c=69 records=1084 errors=0
THERMAL gpu_temp_c=69 records=1084 errors=0
THERMAL gpu_temp_c=69 records=1084 errors=0
THERMAL gpu_temp_c=69 records=1084 errors=0
THERMAL gpu_temp_c=69 records=1084 errors=0
THERMAL gpu_temp_c=69 records=1084 errors=0
THERMAL gpu_temp_c=68 records=1088 errors=0
THERMAL gpu_temp_c=66 records=1088 errors=0
THERMAL gpu_temp_c=71 records=1088 errors=0
THERMAL gpu_temp_c=69 records=1088 errors=0
THERMAL gpu_temp_c=69 records=1088 errors=0
THERMAL gpu_temp_c=69 records=1088 errors=0
THERMAL gpu_temp_c=69 records=1088 errors=0
THERMAL gpu_temp_c=69 records=1088 errors=0
THERMAL gpu_temp_c=70 records=1088 errors=0
THERMAL gpu_temp_c=69 records=1088 errors=0
THERMAL gpu_temp_c=70 records=1088 errors=0
THERMAL gpu_temp_c=69 records=1092 errors=0
THERMAL gpu_temp_c=67 records=1092 errors=0
THERMAL gpu_temp_c=73 records=1092 errors=0
THERMAL gpu_temp_c=69 records=1092 errors=0
THERMAL gpu_temp_c=70 records=1092 errors=0
THERMAL gpu_temp_c=69 records=1092 errors=0
THERMAL gpu_temp_c=69 records=1092 errors=0
THERMAL gpu_temp_c=69 records=1092 errors=0
THERMAL gpu_temp_c=69 records=1092 errors=0
THERMAL gpu_temp_c=70 records=1092 errors=0
THERMAL gpu_temp_c=68 records=1096 errors=0
THERMAL gpu_temp_c=67 records=1096 errors=0
THERMAL gpu_temp_c=71 records=1096 errors=0
THERMAL gpu_temp_c=68 records=1096 errors=0
THERMAL gpu_temp_c=68 records=1096 errors=0
THERMAL gpu_temp_c=69 records=1096 errors=0
THERMAL gpu_temp_c=69 records=1096 errors=0
THERMAL gpu_temp_c=70 records=1096 errors=0
THERMAL gpu_temp_c=69 records=1096 errors=0
THERMAL gpu_temp_c=69 records=1096 errors=0
THERMAL gpu_temp_c=70 records=1096 errors=0
THERMAL gpu_temp_c=67 records=1100 errors=0
THERMAL gpu_temp_c=66 records=1100 errors=0
THERMAL gpu_temp_c=69 records=1100 errors=0
THERMAL gpu_temp_c=68 records=1100 errors=0
THERMAL gpu_temp_c=69 records=1100 errors=0
THERMAL gpu_temp_c=69 records=1100 errors=0
THERMAL gpu_temp_c=69 records=1100 errors=0
THERMAL gpu_temp_c=70 records=1100 errors=0
THERMAL gpu_temp_c=70 records=1100 errors=0
THERMAL gpu_temp_c=70 records=1100 errors=0
THERMAL gpu_temp_c=68 records=1104 errors=0
THERMAL gpu_temp_c=66 records=1104 errors=0
THERMAL gpu_temp_c=69 records=1104 errors=0
THERMAL gpu_temp_c=69 records=1104 errors=0
THERMAL gpu_temp_c=69 records=1104 errors=0
THERMAL gpu_temp_c=69 records=1104 errors=0
THERMAL gpu_temp_c=69 records=1104 errors=0
THERMAL gpu_temp_c=69 records=1104 errors=0
THERMAL gpu_temp_c=69 records=1104 errors=0
THERMAL gpu_temp_c=69 records=1104 errors=0
THERMAL gpu_temp_c=69 records=1108 errors=0
THERMAL gpu_temp_c=67 records=1108 errors=0
THERMAL gpu_temp_c=67 records=1108 errors=0
POWER_PLAN_RESTORE records=1108
POWER_PLAN_RESTORED records=1108
THERMAL gpu_temp_c=41 records=1108 errors=0
THERMAL gpu_temp_c=43 records=1108 errors=0
THERMAL gpu_temp_c=45 records=1108 errors=0
THERMAL gpu_temp_c=47 records=1108 errors=0
THERMAL gpu_temp_c=48 records=1108 errors=0
THERMAL gpu_temp_c=49 records=1108 errors=0
THERMAL gpu_temp_c=50 records=1108 errors=0
THERMAL gpu_temp_c=51 records=1108 errors=0
THERMAL gpu_temp_c=52 records=1108 errors=0
THERMAL gpu_temp_c=57 records=1108 errors=0
POWER_PLAN_RESTORE records=1108
POWER_PLAN_RESTORED records=1108
THERMAL gpu_temp_c=57 records=1108 errors=0
THERMAL gpu_temp_c=58 records=1108 errors=0
THERMAL gpu_temp_c=59 records=1108 errors=0
THERMAL gpu_temp_c=61 records=1108 errors=0
THERMAL gpu_temp_c=60 records=1112 errors=0
THERMAL gpu_temp_c=60 records=1112 errors=0
THERMAL gpu_temp_c=63 records=1112 errors=0
THERMAL gpu_temp_c=62 records=1112 errors=0
THERMAL gpu_temp_c=63 records=1112 errors=0
THERMAL gpu_temp_c=64 records=1112 errors=0
THERMAL gpu_temp_c=64 records=1112 errors=0
THERMAL gpu_temp_c=63 records=1112 errors=0
THERMAL gpu_temp_c=63 records=1112 errors=0
THERMAL gpu_temp_c=64 records=1112 errors=0
THERMAL gpu_temp_c=64 records=1112 errors=0
THERMAL gpu_temp_c=64 records=1112 errors=0
THERMAL gpu_temp_c=62 records=1116 errors=0
THERMAL gpu_temp_c=60 records=1116 errors=0
THERMAL gpu_temp_c=63 records=1116 errors=0
THERMAL gpu_temp_c=63 records=1116 errors=0
THERMAL gpu_temp_c=63 records=1116 errors=0
THERMAL gpu_temp_c=63 records=1116 errors=0
THERMAL gpu_temp_c=63 records=1116 errors=0
THERMAL gpu_temp_c=64 records=1116 errors=0
THERMAL gpu_temp_c=65 records=1116 errors=0
THERMAL gpu_temp_c=63 records=1120 errors=0
THERMAL gpu_temp_c=61 records=1120 errors=0
THERMAL gpu_temp_c=60 records=1120 errors=0
THERMAL gpu_temp_c=64 records=1120 errors=0
THERMAL gpu_temp_c=63 records=1120 errors=0
THERMAL gpu_temp_c=64 records=1120 errors=0
THERMAL gpu_temp_c=65 records=1120 errors=0
THERMAL gpu_temp_c=64 records=1120 errors=0
THERMAL gpu_temp_c=65 records=1120 errors=0
THERMAL gpu_temp_c=64 records=1120 errors=0
THERMAL gpu_temp_c=64 records=1120 errors=0
THERMAL gpu_temp_c=62 records=1124 errors=0
THERMAL gpu_temp_c=60 records=1124 errors=0
THERMAL gpu_temp_c=63 records=1124 errors=0
THERMAL gpu_temp_c=63 records=1124 errors=0
THERMAL gpu_temp_c=64 records=1124 errors=0
THERMAL gpu_temp_c=64 records=1124 errors=0
THERMAL gpu_temp_c=64 records=1124 errors=0
THERMAL gpu_temp_c=63 records=1124 errors=0
THERMAL gpu_temp_c=64 records=1124 errors=0
THERMAL gpu_temp_c=64 records=1124 errors=0
THERMAL gpu_temp_c=63 records=1128 errors=0
THERMAL gpu_temp_c=61 records=1128 errors=0
THERMAL gpu_temp_c=64 records=1128 errors=0
THERMAL gpu_temp_c=63 records=1128 errors=0
THERMAL gpu_temp_c=64 records=1128 errors=0
THERMAL gpu_temp_c=63 records=1128 errors=0
THERMAL gpu_temp_c=64 records=1128 errors=0
THERMAL gpu_temp_c=63 records=1128 errors=0
THERMAL gpu_temp_c=63 records=1128 errors=0
THERMAL gpu_temp_c=64 records=1128 errors=0
THERMAL gpu_temp_c=64 records=1128 errors=0
THERMAL gpu_temp_c=62 records=1132 errors=0
THERMAL gpu_temp_c=60 records=1132 errors=0
THERMAL gpu_temp_c=64 records=1132 errors=0
THERMAL gpu_temp_c=63 records=1132 errors=0
THERMAL gpu_temp_c=63 records=1132 errors=0
THERMAL gpu_temp_c=63 records=1132 errors=0
THERMAL gpu_temp_c=64 records=1132 errors=0
THERMAL gpu_temp_c=63 records=1132 errors=0
THERMAL gpu_temp_c=64 records=1132 errors=0
THERMAL gpu_temp_c=64 records=1132 errors=0
THERMAL gpu_temp_c=62 records=1136 errors=0
THERMAL gpu_temp_c=60 records=1136 errors=0
THERMAL gpu_temp_c=65 records=1136 errors=0
THERMAL gpu_temp_c=63 records=1136 errors=0
THERMAL gpu_temp_c=63 records=1136 errors=0
THERMAL gpu_temp_c=64 records=1136 errors=0
THERMAL gpu_temp_c=64 records=1136 errors=0
THERMAL gpu_temp_c=64 records=1136 errors=0
THERMAL gpu_temp_c=64 records=1136 errors=0
THERMAL gpu_temp_c=64 records=1140 errors=0
THERMAL gpu_temp_c=61 records=1140 errors=0
THERMAL gpu_temp_c=59 records=1140 errors=0
THERMAL gpu_temp_c=63 records=1140 errors=0
THERMAL gpu_temp_c=63 records=1140 errors=0
THERMAL gpu_temp_c=64 records=1140 errors=0
THERMAL gpu_temp_c=63 records=1140 errors=0
THERMAL gpu_temp_c=64 records=1140 errors=0
THERMAL gpu_temp_c=65 records=1140 errors=0
THERMAL gpu_temp_c=64 records=1140 errors=0
THERMAL gpu_temp_c=63 records=1144 errors=0
THERMAL gpu_temp_c=61 records=1144 errors=0
THERMAL gpu_temp_c=66 records=1144 errors=0
THERMAL gpu_temp_c=63 records=1144 errors=0
THERMAL gpu_temp_c=63 records=1144 errors=0
THERMAL gpu_temp_c=64 records=1144 errors=0
THERMAL gpu_temp_c=64 records=1144 errors=0
THERMAL gpu_temp_c=64 records=1144 errors=0
THERMAL gpu_temp_c=64 records=1144 errors=0
THERMAL gpu_temp_c=64 records=1144 errors=0
THERMAL gpu_temp_c=62 records=1148 errors=0
THERMAL gpu_temp_c=60 records=1148 errors=0
THERMAL gpu_temp_c=64 records=1148 errors=0
THERMAL gpu_temp_c=63 records=1148 errors=0
THERMAL gpu_temp_c=63 records=1148 errors=0
THERMAL gpu_temp_c=63 records=1148 errors=0
THERMAL gpu_temp_c=64 records=1148 errors=0
THERMAL gpu_temp_c=64 records=1148 errors=0
THERMAL gpu_temp_c=65 records=1148 errors=0
THERMAL gpu_temp_c=64 records=1148 errors=0
THERMAL gpu_temp_c=63 records=1152 errors=0
THERMAL gpu_temp_c=61 records=1152 errors=0
THERMAL gpu_temp_c=65 records=1152 errors=0
THERMAL gpu_temp_c=63 records=1152 errors=0
THERMAL gpu_temp_c=64 records=1152 errors=0
THERMAL gpu_temp_c=64 records=1152 errors=0
THERMAL gpu_temp_c=64 records=1152 errors=0
THERMAL gpu_temp_c=64 records=1152 errors=0
THERMAL gpu_temp_c=65 records=1152 errors=0
THERMAL gpu_temp_c=65 records=1152 errors=0
THERMAL gpu_temp_c=63 records=1156 errors=0
THERMAL gpu_temp_c=61 records=1156 errors=0
THERMAL gpu_temp_c=66 records=1156 errors=0
THERMAL gpu_temp_c=63 records=1156 errors=0
THERMAL gpu_temp_c=64 records=1156 errors=0
THERMAL gpu_temp_c=64 records=1156 errors=0
THERMAL gpu_temp_c=65 records=1156 errors=0
THERMAL gpu_temp_c=64 records=1156 errors=0
THERMAL gpu_temp_c=65 records=1156 errors=0
THERMAL gpu_temp_c=65 records=1156 errors=0
THERMAL gpu_temp_c=64 records=1160 errors=0
THERMAL gpu_temp_c=62 records=1160 errors=0
THERMAL gpu_temp_c=60 records=1160 errors=0
THERMAL gpu_temp_c=63 records=1160 errors=0
THERMAL gpu_temp_c=63 records=1160 errors=0
THERMAL gpu_temp_c=64 records=1160 errors=0
THERMAL gpu_temp_c=64 records=1160 errors=0
THERMAL gpu_temp_c=64 records=1160 errors=0
THERMAL gpu_temp_c=65 records=1160 errors=0
THERMAL gpu_temp_c=65 records=1160 errors=0
THERMAL gpu_temp_c=63 records=1164 errors=0
THERMAL gpu_temp_c=61 records=1164 errors=0
THERMAL gpu_temp_c=66 records=1164 errors=0
THERMAL gpu_temp_c=63 records=1164 errors=0
THERMAL gpu_temp_c=64 records=1164 errors=0
THERMAL gpu_temp_c=65 records=1164 errors=0
THERMAL gpu_temp_c=64 records=1164 errors=0
THERMAL gpu_temp_c=65 records=1164 errors=0
THERMAL gpu_temp_c=64 records=1164 errors=0
THERMAL gpu_temp_c=65 records=1164 errors=0
THERMAL gpu_temp_c=64 records=1168 errors=0
THERMAL gpu_temp_c=62 records=1168 errors=0
THERMAL gpu_temp_c=60 records=1168 errors=0
THERMAL gpu_temp_c=64 records=1168 errors=0
THERMAL gpu_temp_c=64 records=1168 errors=0
THERMAL gpu_temp_c=64 records=1168 errors=0
THERMAL gpu_temp_c=64 records=1168 errors=0
THERMAL gpu_temp_c=64 records=1168 errors=0
THERMAL gpu_temp_c=65 records=1168 errors=0
THERMAL gpu_temp_c=65 records=1168 errors=0
THERMAL gpu_temp_c=63 records=1172 errors=0
THERMAL gpu_temp_c=62 records=1172 errors=0
THERMAL gpu_temp_c=66 records=1172 errors=0
THERMAL gpu_temp_c=63 records=1172 errors=0
THERMAL gpu_temp_c=64 records=1172 errors=0
THERMAL gpu_temp_c=64 records=1172 errors=0
THERMAL gpu_temp_c=65 records=1172 errors=0
THERMAL gpu_temp_c=65 records=1172 errors=0
THERMAL gpu_temp_c=65 records=1172 errors=0
THERMAL gpu_temp_c=64 records=1176 errors=0
THERMAL gpu_temp_c=62 records=1176 errors=0
THERMAL gpu_temp_c=67 records=1176 errors=0
THERMAL gpu_temp_c=64 records=1176 errors=0
THERMAL gpu_temp_c=64 records=1176 errors=0
THERMAL gpu_temp_c=64 records=1176 errors=0
THERMAL gpu_temp_c=64 records=1176 errors=0
THERMAL gpu_temp_c=64 records=1176 errors=0
THERMAL gpu_temp_c=65 records=1176 errors=0
THERMAL gpu_temp_c=65 records=1176 errors=0
THERMAL gpu_temp_c=63 records=1180 errors=0
THERMAL gpu_temp_c=61 records=1180 errors=0
THERMAL gpu_temp_c=65 records=1180 errors=0
THERMAL gpu_temp_c=64 records=1180 errors=0
THERMAL gpu_temp_c=65 records=1180 errors=0
THERMAL gpu_temp_c=64 records=1180 errors=0
THERMAL gpu_temp_c=65 records=1180 errors=0
THERMAL gpu_temp_c=65 records=1180 errors=0
THERMAL gpu_temp_c=65 records=1180 errors=0
THERMAL gpu_temp_c=66 records=1180 errors=0
THERMAL gpu_temp_c=63 records=1184 errors=0
THERMAL gpu_temp_c=61 records=1184 errors=0
THERMAL gpu_temp_c=64 records=1184 errors=0
THERMAL gpu_temp_c=63 records=1184 errors=0
THERMAL gpu_temp_c=65 records=1184 errors=0
THERMAL gpu_temp_c=65 records=1184 errors=0
THERMAL gpu_temp_c=65 records=1184 errors=0
THERMAL gpu_temp_c=65 records=1184 errors=0
THERMAL gpu_temp_c=64 records=1184 errors=0
THERMAL gpu_temp_c=65 records=1184 errors=0
THERMAL gpu_temp_c=63 records=1188 errors=0
THERMAL gpu_temp_c=62 records=1188 errors=0
THERMAL gpu_temp_c=66 records=1188 errors=0
THERMAL gpu_temp_c=64 records=1188 errors=0
THERMAL gpu_temp_c=64 records=1188 errors=0
THERMAL gpu_temp_c=64 records=1188 errors=0
THERMAL gpu_temp_c=65 records=1188 errors=0
THERMAL gpu_temp_c=64 records=1188 errors=0
THERMAL gpu_temp_c=65 records=1188 errors=0
THERMAL gpu_temp_c=64 records=1192 errors=0
THERMAL gpu_temp_c=62 records=1192 errors=0
THERMAL gpu_temp_c=60 records=1192 errors=0
THERMAL gpu_temp_c=64 records=1192 errors=0
THERMAL gpu_temp_c=64 records=1192 errors=0
THERMAL gpu_temp_c=64 records=1192 errors=0
THERMAL gpu_temp_c=64 records=1192 errors=0
THERMAL gpu_temp_c=65 records=1192 errors=0
THERMAL gpu_temp_c=64 records=1192 errors=0
THERMAL gpu_temp_c=65 records=1192 errors=0
THERMAL gpu_temp_c=64 records=1196 errors=0
THERMAL gpu_temp_c=62 records=1196 errors=0
THERMAL gpu_temp_c=60 records=1196 errors=0
THERMAL gpu_temp_c=63 records=1196 errors=0
THERMAL gpu_temp_c=63 records=1196 errors=0
THERMAL gpu_temp_c=64 records=1196 errors=0
THERMAL gpu_temp_c=65 records=1196 errors=0
THERMAL gpu_temp_c=65 records=1196 errors=0
THERMAL gpu_temp_c=64 records=1196 errors=0
THERMAL gpu_temp_c=65 records=1196 errors=0
THERMAL gpu_temp_c=64 records=1200 errors=0
THERMAL gpu_temp_c=61 records=1200 errors=0
THERMAL gpu_temp_c=65 records=1200 errors=0
THERMAL gpu_temp_c=63 records=1200 errors=0
THERMAL gpu_temp_c=63 records=1200 errors=0
THERMAL gpu_temp_c=64 records=1200 errors=0
THERMAL gpu_temp_c=65 records=1200 errors=0
THERMAL gpu_temp_c=65 records=1200 errors=0
THERMAL gpu_temp_c=65 records=1200 errors=0
THERMAL gpu_temp_c=65 records=1200 errors=0
THERMAL gpu_temp_c=64 records=1204 errors=0
THERMAL gpu_temp_c=62 records=1204 errors=0
THERMAL gpu_temp_c=67 records=1204 errors=0
THERMAL gpu_temp_c=64 records=1204 errors=0
THERMAL gpu_temp_c=64 records=1204 errors=0
THERMAL gpu_temp_c=64 records=1204 errors=0
THERMAL gpu_temp_c=64 records=1204 errors=0
THERMAL gpu_temp_c=65 records=1204 errors=0
THERMAL gpu_temp_c=65 records=1204 errors=0
THERMAL gpu_temp_c=65 records=1204 errors=0
THERMAL gpu_temp_c=64 records=1208 errors=0
THERMAL gpu_temp_c=62 records=1208 errors=0
THERMAL gpu_temp_c=61 records=1208 errors=0
THERMAL gpu_temp_c=64 records=1208 errors=0
THERMAL gpu_temp_c=64 records=1208 errors=0
THERMAL gpu_temp_c=64 records=1208 errors=0
THERMAL gpu_temp_c=64 records=1208 errors=0
THERMAL gpu_temp_c=64 records=1208 errors=0
THERMAL gpu_temp_c=64 records=1208 errors=0
THERMAL gpu_temp_c=66 records=1208 errors=0
THERMAL gpu_temp_c=63 records=1212 errors=0
THERMAL gpu_temp_c=61 records=1212 errors=0
THERMAL gpu_temp_c=64 records=1212 errors=0
THERMAL gpu_temp_c=63 records=1212 errors=0
THERMAL gpu_temp_c=63 records=1212 errors=0
THERMAL gpu_temp_c=65 records=1212 errors=0
THERMAL gpu_temp_c=64 records=1212 errors=0
THERMAL gpu_temp_c=64 records=1212 errors=0
THERMAL gpu_temp_c=65 records=1212 errors=0
THERMAL gpu_temp_c=64 records=1212 errors=0
THERMAL gpu_temp_c=63 records=1216 errors=0
THERMAL gpu_temp_c=61 records=1216 errors=0
THERMAL gpu_temp_c=67 records=1216 errors=0
THERMAL gpu_temp_c=64 records=1216 errors=0
THERMAL gpu_temp_c=64 records=1216 errors=0
THERMAL gpu_temp_c=64 records=1216 errors=0
THERMAL gpu_temp_c=64 records=1216 errors=0
THERMAL gpu_temp_c=65 records=1216 errors=0
THERMAL gpu_temp_c=65 records=1216 errors=0
THERMAL gpu_temp_c=65 records=1216 errors=0
THERMAL gpu_temp_c=63 records=1220 errors=0
THERMAL gpu_temp_c=61 records=1220 errors=0
THERMAL gpu_temp_c=65 records=1220 errors=0
THERMAL gpu_temp_c=64 records=1220 errors=0
THERMAL gpu_temp_c=65 records=1220 errors=0
THERMAL gpu_temp_c=64 records=1220 errors=0
THERMAL gpu_temp_c=65 records=1220 errors=0
THERMAL gpu_temp_c=64 records=1220 errors=0
THERMAL gpu_temp_c=65 records=1220 errors=0
THERMAL gpu_temp_c=65 records=1220 errors=0
THERMAL gpu_temp_c=63 records=1224 errors=0
THERMAL gpu_temp_c=61 records=1224 errors=0
THERMAL gpu_temp_c=64 records=1224 errors=0
THERMAL gpu_temp_c=64 records=1224 errors=0
THERMAL gpu_temp_c=64 records=1224 errors=0
THERMAL gpu_temp_c=64 records=1224 errors=0
THERMAL gpu_temp_c=64 records=1224 errors=0
THERMAL gpu_temp_c=64 records=1224 errors=0
THERMAL gpu_temp_c=65 records=1224 errors=0
THERMAL gpu_temp_c=65 records=1224 errors=0
THERMAL gpu_temp_c=63 records=1228 errors=0
THERMAL gpu_temp_c=61 records=1228 errors=0
THERMAL gpu_temp_c=64 records=1228 errors=0
THERMAL gpu_temp_c=64 records=1228 errors=0
THERMAL gpu_temp_c=64 records=1228 errors=0
THERMAL gpu_temp_c=65 records=1228 errors=0
THERMAL gpu_temp_c=64 records=1228 errors=0
THERMAL gpu_temp_c=65 records=1228 errors=0
THERMAL gpu_temp_c=65 records=1228 errors=0
THERMAL gpu_temp_c=66 records=1228 errors=0
THERMAL gpu_temp_c=63 records=1232 errors=0
THERMAL gpu_temp_c=61 records=1232 errors=0
THERMAL gpu_temp_c=64 records=1232 errors=0
THERMAL gpu_temp_c=64 records=1232 errors=0
THERMAL gpu_temp_c=64 records=1232 errors=0
THERMAL gpu_temp_c=65 records=1232 errors=0
THERMAL gpu_temp_c=65 records=1232 errors=0
THERMAL gpu_temp_c=64 records=1232 errors=0
THERMAL gpu_temp_c=65 records=1232 errors=0
THERMAL gpu_temp_c=65 records=1232 errors=0
THERMAL gpu_temp_c=64 records=1236 errors=0
THERMAL gpu_temp_c=62 records=1236 errors=0
THERMAL gpu_temp_c=67 records=1236 errors=0
THERMAL gpu_temp_c=63 records=1236 errors=0
THERMAL gpu_temp_c=64 records=1236 errors=0
THERMAL gpu_temp_c=65 records=1236 errors=0
THERMAL gpu_temp_c=65 records=1236 errors=0
THERMAL gpu_temp_c=65 records=1236 errors=0
THERMAL gpu_temp_c=65 records=1236 errors=0
THERMAL gpu_temp_c=65 records=1236 errors=0
THERMAL gpu_temp_c=65 records=1236 errors=0
THERMAL gpu_temp_c=64 records=1240 errors=0
THERMAL gpu_temp_c=62 records=1240 errors=0
THERMAL gpu_temp_c=68 records=1240 errors=0
THERMAL gpu_temp_c=64 records=1240 errors=0
THERMAL gpu_temp_c=65 records=1240 errors=0
THERMAL gpu_temp_c=64 records=1240 errors=0
THERMAL gpu_temp_c=64 records=1240 errors=0
THERMAL gpu_temp_c=64 records=1240 errors=0
THERMAL gpu_temp_c=65 records=1240 errors=0
THERMAL gpu_temp_c=65 records=1240 errors=0
THERMAL gpu_temp_c=63 records=1244 errors=0
THERMAL gpu_temp_c=61 records=1244 errors=0
THERMAL gpu_temp_c=68 records=1244 errors=0
THERMAL gpu_temp_c=64 records=1244 errors=0
THERMAL gpu_temp_c=64 records=1244 errors=0
THERMAL gpu_temp_c=64 records=1244 errors=0
THERMAL gpu_temp_c=64 records=1244 errors=0
THERMAL gpu_temp_c=64 records=1244 errors=0
THERMAL gpu_temp_c=65 records=1244 errors=0
THERMAL gpu_temp_c=65 records=1244 errors=0
THERMAL gpu_temp_c=65 records=1244 errors=0
THERMAL gpu_temp_c=64 records=1248 errors=0
THERMAL gpu_temp_c=62 records=1248 errors=0
THERMAL gpu_temp_c=68 records=1248 errors=0
THERMAL gpu_temp_c=65 records=1248 errors=0
THERMAL gpu_temp_c=64 records=1248 errors=0
THERMAL gpu_temp_c=65 records=1248 errors=0
THERMAL gpu_temp_c=65 records=1248 errors=0
THERMAL gpu_temp_c=65 records=1248 errors=0
THERMAL gpu_temp_c=65 records=1248 errors=0
THERMAL gpu_temp_c=65 records=1248 errors=0
THERMAL gpu_temp_c=65 records=1248 errors=0
THERMAL gpu_temp_c=65 records=1252 errors=4
FULL_EXTRACTION_FAIL_FAST records=1252 errors=4
WARNING: Could not remove empty redirect log 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_8_full_wrapper_20260827_103133.stderr.log': Exception 
calling "Delete" with "1" argument(s): "The process cannot access the file 
'D:\UIT\KLTN\runtime\ministral3_8b_challenger\logs\event_v3_8_full_wrapper_20260827_103133.stderr.log' because it is 
being used by another process."
SAFETY_CLEANUP_COMPLETE power_plan=Balanced gpu_temp_c=65
